obs_id,study_id,model,prescience_score,confidence,rationale,scored_at,scorer_version,source_pass,elapsed_sec,parse_ok
informix-universal-server-launch-object-relational-fb2cd4-OBS-053,informix-universal-server-launch-object-relational-fb2cd4,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
crossroads-ad-buy-vs-make-integration-fc4acd-OBS-001,crossroads-ad-buy-vs-make-integration-fc4acd,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
crossroads-ad-buy-vs-make-integration-fc4acd-OBS-002,crossroads-ad-buy-vs-make-integration-fc4acd,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
crossroads-ad-buy-vs-make-integration-fc4acd-OBS-003,crossroads-ad-buy-vs-make-integration-fc4acd,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
crossroads-ad-buy-vs-make-integration-fc4acd-OBS-004,crossroads-ad-buy-vs-make-integration-fc4acd,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
crossroads-ad-buy-vs-make-integration-fc4acd-OBS-005,crossroads-ad-buy-vs-make-integration-fc4acd,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
crossroads-ad-buy-vs-make-integration-fc4acd-OBS-006,crossroads-ad-buy-vs-make-integration-fc4acd,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
crossroads-ad-buy-vs-make-integration-fc4acd-OBS-007,crossroads-ad-buy-vs-make-integration-fc4acd,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
crossroads-ad-buy-vs-make-integration-fc4acd-OBS-008,crossroads-ad-buy-vs-make-integration-fc4acd,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
crossroads-ad-process-wear-enterprise-apps-9c8527-OBS-001,crossroads-ad-process-wear-enterprise-apps-9c8527,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
crossroads-ad-process-wear-enterprise-apps-9c8527-OBS-002,crossroads-ad-process-wear-enterprise-apps-9c8527,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
crossroads-ad-process-wear-enterprise-apps-9c8527-OBS-003,crossroads-ad-process-wear-enterprise-apps-9c8527,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
crossroads-ad-process-wear-enterprise-apps-9c8527-OBS-004,crossroads-ad-process-wear-enterprise-apps-9c8527,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
crossroads-ad-process-wear-enterprise-apps-9c8527-OBS-005,crossroads-ad-process-wear-enterprise-apps-9c8527,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
sybase-xi-launch-boats-analogy-multiple-databases-79c9ee-OBS-001,sybase-xi-launch-boats-analogy-multiple-databases-79c9ee,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
sybase-xi-launch-boats-analogy-multiple-databases-79c9ee-OBS-002,sybase-xi-launch-boats-analogy-multiple-databases-79c9ee,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
sybase-xi-launch-boats-analogy-multiple-databases-79c9ee-OBS-003,sybase-xi-launch-boats-analogy-multiple-databases-79c9ee,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
sybase-xi-launch-boats-analogy-multiple-databases-79c9ee-OBS-004,sybase-xi-launch-boats-analogy-multiple-databases-79c9ee,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
sybase-xi-launch-boats-analogy-multiple-databases-79c9ee-OBS-005,sybase-xi-launch-boats-analogy-multiple-databases-79c9ee,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
sybase-xi-launch-boats-analogy-multiple-databases-79c9ee-OBS-006,sybase-xi-launch-boats-analogy-multiple-databases-79c9ee,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
oracle-data-warehousing-launch-multimedia-spatial-d63644-OBS-001,oracle-data-warehousing-launch-multimedia-spatial-d63644,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
oracle-data-warehousing-launch-multimedia-spatial-d63644-OBS-002,oracle-data-warehousing-launch-multimedia-spatial-d63644,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
oracle-data-warehousing-launch-multimedia-spatial-d63644-OBS-003,oracle-data-warehousing-launch-multimedia-spatial-d63644,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
oracle-data-warehousing-launch-multimedia-spatial-d63644-OBS-004,oracle-data-warehousing-launch-multimedia-spatial-d63644,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
oracle-data-warehousing-launch-multimedia-spatial-d63644-OBS-005,oracle-data-warehousing-launch-multimedia-spatial-d63644,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
oracle-data-warehousing-launch-multimedia-spatial-d63644-OBS-006,oracle-data-warehousing-launch-multimedia-spatial-d63644,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
oracle-data-warehousing-launch-multimedia-spatial-d63644-OBS-007,oracle-data-warehousing-launch-multimedia-spatial-d63644,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
crossroads-launch-front-back-office-integration-508c58-OBS-001,crossroads-launch-front-back-office-integration-508c58,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
crossroads-launch-front-back-office-integration-508c58-OBS-002,crossroads-launch-front-back-office-integration-508c58,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
crossroads-launch-front-back-office-integration-508c58-OBS-003,crossroads-launch-front-back-office-integration-508c58,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
crossroads-launch-front-back-office-integration-508c58-OBS-004,crossroads-launch-front-back-office-integration-508c58,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
crossroads-launch-front-back-office-integration-508c58-OBS-005,crossroads-launch-front-back-office-integration-508c58,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
crossroads-launch-front-back-office-integration-508c58-OBS-006,crossroads-launch-front-back-office-integration-508c58,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
crossroads-launch-front-back-office-integration-508c58-OBS-007,crossroads-launch-front-back-office-integration-508c58,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
crossroads-launch-front-back-office-integration-508c58-OBS-008,crossroads-launch-front-back-office-integration-508c58,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
crossroads-launch-front-back-office-integration-508c58-OBS-009,crossroads-launch-front-back-office-integration-508c58,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
crossroads-june-1997-launch-variant-cut-caea12-OBS-001,crossroads-june-1997-launch-variant-cut-caea12,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
crossroads-june-1997-launch-variant-cut-caea12-OBS-002,crossroads-june-1997-launch-variant-cut-caea12,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
crossroads-june-1997-launch-variant-cut-caea12-OBS-003,crossroads-june-1997-launch-variant-cut-caea12,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
crossroads-june-1997-launch-variant-cut-caea12-OBS-004,crossroads-june-1997-launch-variant-cut-caea12,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
crossroads-june-1997-launch-variant-cut-caea12-OBS-005,crossroads-june-1997-launch-variant-cut-caea12,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
tandem-himalayan-airport-commercial-tpc-c-0b1c60-OBS-001,tandem-himalayan-airport-commercial-tpc-c-0b1c60,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
tandem-himalayan-airport-commercial-tpc-c-0b1c60-OBS-002,tandem-himalayan-airport-commercial-tpc-c-0b1c60,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
tandem-himalayan-airport-commercial-tpc-c-0b1c60-OBS-003,tandem-himalayan-airport-commercial-tpc-c-0b1c60,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
tandem-himalayan-airport-commercial-tpc-c-0b1c60-OBS-004,tandem-himalayan-airport-commercial-tpc-c-0b1c60,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
tandem-himalayan-airport-commercial-tpc-c-0b1c60-OBS-005,tandem-himalayan-airport-commercial-tpc-c-0b1c60,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
tandem-himalayan-airport-commercial-tpc-c-0b1c60-OBS-006,tandem-himalayan-airport-commercial-tpc-c-0b1c60,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
tandem-himalayan-airport-commercial-tpc-c-0b1c60-OBS-007,tandem-himalayan-airport-commercial-tpc-c-0b1c60,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
tandem-himalayan-airport-commercial-tpc-c-0b1c60-OBS-008,tandem-himalayan-airport-commercial-tpc-c-0b1c60,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
tandem-himalayan-airport-commercial-tpc-c-0b1c60-OBS-009,tandem-himalayan-airport-commercial-tpc-c-0b1c60,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
tandem-himalayan-airport-commercial-tpc-c-0b1c60-OBS-010,tandem-himalayan-airport-commercial-tpc-c-0b1c60,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-competitive-update-kastner-rdbms-jungle-25604a-OBS-001,informix-competitive-update-kastner-rdbms-jungle-25604a,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-competitive-update-kastner-rdbms-jungle-25604a-OBS-002,informix-competitive-update-kastner-rdbms-jungle-25604a,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-competitive-update-kastner-rdbms-jungle-25604a-OBS-003,informix-competitive-update-kastner-rdbms-jungle-25604a,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-competitive-update-kastner-rdbms-jungle-25604a-OBS-004,informix-competitive-update-kastner-rdbms-jungle-25604a,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-competitive-update-kastner-rdbms-jungle-25604a-OBS-005,informix-competitive-update-kastner-rdbms-jungle-25604a,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-competitive-update-kastner-rdbms-jungle-25604a-OBS-006,informix-competitive-update-kastner-rdbms-jungle-25604a,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-competitive-update-kastner-rdbms-jungle-25604a-OBS-007,informix-competitive-update-kastner-rdbms-jungle-25604a,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-competitive-update-kastner-rdbms-jungle-25604a-OBS-008,informix-competitive-update-kastner-rdbms-jungle-25604a,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-competitive-update-kastner-rdbms-jungle-25604a-OBS-009,informix-competitive-update-kastner-rdbms-jungle-25604a,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-competitive-update-kastner-rdbms-jungle-25604a-OBS-010,informix-competitive-update-kastner-rdbms-jungle-25604a,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-competitive-update-kastner-rdbms-jungle-25604a-OBS-011,informix-competitive-update-kastner-rdbms-jungle-25604a,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-competitive-update-kastner-rdbms-jungle-25604a-OBS-012,informix-competitive-update-kastner-rdbms-jungle-25604a,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-competitive-update-kastner-rdbms-jungle-25604a-OBS-013,informix-competitive-update-kastner-rdbms-jungle-25604a,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-competitive-update-kastner-rdbms-jungle-25604a-OBS-014,informix-competitive-update-kastner-rdbms-jungle-25604a,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-competitive-update-kastner-rdbms-jungle-25604a-OBS-015,informix-competitive-update-kastner-rdbms-jungle-25604a,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-competitive-update-kastner-rdbms-jungle-25604a-OBS-016,informix-competitive-update-kastner-rdbms-jungle-25604a,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-competitive-update-kastner-rdbms-jungle-25604a-OBS-017,informix-competitive-update-kastner-rdbms-jungle-25604a,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-competitive-update-kastner-rdbms-jungle-25604a-OBS-018,informix-competitive-update-kastner-rdbms-jungle-25604a,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-competitive-update-kastner-rdbms-jungle-25604a-OBS-019,informix-competitive-update-kastner-rdbms-jungle-25604a,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-competitive-update-kastner-rdbms-jungle-25604a-OBS-020,informix-competitive-update-kastner-rdbms-jungle-25604a,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-competitive-update-kastner-rdbms-jungle-25604a-OBS-021,informix-competitive-update-kastner-rdbms-jungle-25604a,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-competitive-update-kastner-rdbms-jungle-25604a-OBS-022,informix-competitive-update-kastner-rdbms-jungle-25604a,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-competitive-update-kastner-rdbms-jungle-25604a-OBS-023,informix-competitive-update-kastner-rdbms-jungle-25604a,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-competitive-update-kastner-rdbms-jungle-25604a-OBS-024,informix-competitive-update-kastner-rdbms-jungle-25604a,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-competitive-update-kastner-rdbms-jungle-25604a-OBS-025,informix-competitive-update-kastner-rdbms-jungle-25604a,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-competitive-update-kastner-rdbms-jungle-25604a-OBS-026,informix-competitive-update-kastner-rdbms-jungle-25604a,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
informix-competitive-update-kastner-rdbms-jungle-25604a-OBS-027,informix-competitive-update-kastner-rdbms-jungle-25604a,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
cnbc-technology-edge-ibm-dec-hp-transitions-d4f84c-OBS-001,cnbc-technology-edge-ibm-dec-hp-transitions-d4f84c,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
cnbc-technology-edge-ibm-dec-hp-transitions-d4f84c-OBS-002,cnbc-technology-edge-ibm-dec-hp-transitions-d4f84c,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
cnbc-technology-edge-ibm-dec-hp-transitions-d4f84c-OBS-003,cnbc-technology-edge-ibm-dec-hp-transitions-d4f84c,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
cnbc-technology-edge-ibm-dec-hp-transitions-d4f84c-OBS-004,cnbc-technology-edge-ibm-dec-hp-transitions-d4f84c,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
cnbc-technology-edge-ibm-dec-hp-transitions-d4f84c-OBS-005,cnbc-technology-edge-ibm-dec-hp-transitions-d4f84c,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
cnbc-technology-edge-ibm-dec-hp-transitions-d4f84c-OBS-006,cnbc-technology-edge-ibm-dec-hp-transitions-d4f84c,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
cnbc-technology-edge-ibm-dec-hp-transitions-d4f84c-OBS-007,cnbc-technology-edge-ibm-dec-hp-transitions-d4f84c,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
cnbc-technology-edge-ibm-dec-hp-transitions-d4f84c-OBS-008,cnbc-technology-edge-ibm-dec-hp-transitions-d4f84c,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
cnbc-technology-edge-ibm-dec-hp-transitions-d4f84c-OBS-009,cnbc-technology-edge-ibm-dec-hp-transitions-d4f84c,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
cnbc-technology-edge-ibm-dec-hp-transitions-d4f84c-OBS-010,cnbc-technology-edge-ibm-dec-hp-transitions-d4f84c,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
cnbc-technology-edge-ibm-dec-hp-transitions-d4f84c-OBS-011,cnbc-technology-edge-ibm-dec-hp-transitions-d4f84c,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
cnbc-technology-edge-ibm-dec-hp-transitions-d4f84c-OBS-012,cnbc-technology-edge-ibm-dec-hp-transitions-d4f84c,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
cnbc-technology-edge-ibm-dec-hp-transitions-d4f84c-OBS-013,cnbc-technology-edge-ibm-dec-hp-transitions-d4f84c,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
cnbc-technology-edge-ibm-dec-hp-transitions-d4f84c-OBS-014,cnbc-technology-edge-ibm-dec-hp-transitions-d4f84c,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
cnbc-technology-edge-ibm-dec-hp-transitions-d4f84c-OBS-015,cnbc-technology-edge-ibm-dec-hp-transitions-d4f84c,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
cnbc-technology-edge-ibm-dec-hp-transitions-d4f84c-OBS-016,cnbc-technology-edge-ibm-dec-hp-transitions-d4f84c,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
cnbc-technology-edge-ibm-dec-hp-transitions-d4f84c-OBS-017,cnbc-technology-edge-ibm-dec-hp-transitions-d4f84c,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
cnbc-technology-edge-ibm-dec-hp-transitions-d4f84c-OBS-018,cnbc-technology-edge-ibm-dec-hp-transitions-d4f84c,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
cnbc-technology-edge-ibm-dec-hp-transitions-d4f84c-OBS-019,cnbc-technology-edge-ibm-dec-hp-transitions-d4f84c,preseed_skip_v1,,,preseed_skip: in-thread Pass B prescience preserved per Pete 2026-06-13,2026-06-13T15:13:25.788036+00:00,cloud_v1,preseed_b,0.0,true
